;BRL;BRL_comm_PCA
2020-12-24;5.2153000831604;4.635
2020-12-25;5.2153000831604;4.645
2020-12-28;5.2153000831604;4.712
2020-12-29;5.2459001541137695;4.649
2020-12-30;5.208600044250488;4.675
2020-12-31;5.190838813781738;4.651
2021-01-01;5.1921000480651855;4.66
2021-01-04;5.19189977645874;4.702
2021-01-05;5.295300006866455;4.653
2021-01-06;5.28410005569458;4.616
2021-01-07;5.312900066375732;4.628
2021-01-08;5.40880012512207;4.72
2021-01-11;5.4121880531311035;4.745
2021-01-12;5.48769998550415;4.799
2021-01-13;5.321400165557861;4.836
2021-01-14;5.297500133514404;4.958
2021-01-15;5.195799827575684;4.899
2021-01-18;5.291299819946289;4.963
2021-01-19;5.2947998046875;5.019
2021-01-20;5.3566999435424805;4.976
2021-01-21;5.290500164031982;4.881
2021-01-22;5.3495001792907715;4.832
2021-01-25;5.4654998779296875;4.895
2021-01-26;5.4654998779296875;4.904
2021-01-27;5.353799819946289;4.894
2021-01-28;5.412600040435791;4.932
2021-01-29;5.437989234924316;4.928
2021-02-01;5.4608001708984375;4.906
2021-02-02;5.430500030517578;4.911
2021-02-03;5.3668999671936035;4.916
2021-02-04;5.3520002365112305;4.912
2021-02-05;5.4257001876831055;4.941
2021-02-08;5.369200229644775;4.976
2021-02-09;5.364299774169922;4.959
2021-02-10;5.376699924468994;4.96
2021-02-11;5.384900093078613;4.913
2021-02-12;5.3653998374938965;4.968
2021-02-15;5.368599891662598;4.954
2021-02-16;5.368000030517578;5.012
2021-02-17;5.3694000244140625;4.918
2021-02-18;5.409800052642822;4.9
2021-02-19;5.42579984664917;4.878
2021-02-22;5.38070011138916;4.955
2021-02-23;5.463399887084961;4.889
2021-02-24;5.439599990844727;4.864
2021-02-25;5.402964115142822;4.842
2021-02-26;5.528025150299072;5.003
2021-03-01;5.597599983215332;5.03
2021-03-02;5.640699863433838;4.959
2021-03-03;5.675099849700928;5.001
2021-03-04;5.617499828338623;4.998
2021-03-05;5.668300151824951;5.041
2021-03-08;5.689499855041504;5.038
2021-03-09;5.874599933624268;5.063
2021-03-10;5.801499843597412;5.071
2021-03-11;5.67110013961792;5.019
2021-03-12;5.534800052642822;4.95
2021-03-15;5.4951558113098145;5.178
2021-03-16;5.614500045776367;5.031
2021-03-17;5.6234002113342285;5.075
2021-03-18;5.583099842071533;5.033
2021-03-19;5.558700084686279;5.037
2021-03-22;5.493563175201416;5.079
2021-03-23;5.505499839782715;5.006
2021-03-24;5.520400047302246;5.051
2021-03-25;5.61959981918335;5.068
2021-03-26;5.648399829864502;5.037
2021-03-29;5.752399921417236;5.108
2021-03-30;5.780799865722656;5.071
2021-03-31;5.771599769592285;5.002
2021-04-01;5.63129997253418;4.992
2021-04-02;5.707399845123291;4.973
2021-04-05;5.710599899291992;4.962
2021-04-06;5.662700176239014;5.081
2021-04-07;5.593200206756592;5.174
2021-04-08;5.612100124359131;5.213
2021-04-09;5.5665998458862305;5.224
2021-04-12;5.679299831390381;5.096
2021-04-13;5.7322001457214355;5.163
2021-04-14;5.716300010681152;5.127
2021-04-15;5.652900218963623;5.125
2021-04-16;5.614999771118164;5.062
2021-04-19;5.5858001708984375;5.212
2021-04-20;5.545300006866455;5.009
2021-04-21;5.56790018081665;4.938
2021-04-22;5.56790018081665;4.954
2021-04-23;5.44320011138916;4.931
2021-04-26;5.477200031280518;5.108
2021-04-27;5.435299873352051;4.787
2021-04-28;5.451000213623047;4.754
2021-04-29;5.341400146484375;4.803
2021-04-30;5.336400032043457;4.865
2021-05-03;5.439700126647949;4.975
2021-05-04;5.4380998611450195;4.781
2021-05-05;5.442599773406982;4.729
2021-05-06;5.352700233459473;4.732
2021-05-07;5.273430824279785;4.748
2021-05-10;5.235499858856201;4.866
2021-05-11;5.2221999168396;4.934
2021-05-12;5.221199989318848;5.023
2021-05-13;5.303100109100342;5.073
2021-05-14;5.307700157165527;5.102
2021-05-17;5.269499778747559;5.023
2021-05-18;5.271500110626221;5.103
2021-05-19;5.259500026702881;5.063
2021-05-20;5.308000087738037;5.052
2021-05-21;5.281300067901611;5.105
2021-05-24;5.361800193786621;5.082
2021-05-25;5.31850004196167;5.03
2021-05-26;5.330699920654297;5.039
2021-05-27;5.310500144958496;4.922
2021-05-28;5.2382001876831055;4.899
2021-05-31;5.23799991607666;4.968
2021-06-01;5.216599941253662;5.066
2021-06-02;5.149700164794922;4.97
2021-06-03;5.07450008392334;4.968
2021-06-04;5.076300144195557;4.884
2021-06-07;5.044600009918213;4.992
2021-06-08;5.045199871063232;4.96
2021-06-09;5.034900188446045;4.869
2021-06-10;5.061500072479248;5.009
2021-06-11;5.054500102996826;4.928
2021-06-14;5.117000102996826;4.929
2021-06-15;5.058599948883057;4.883
2021-06-16;5.043799877166748;4.938
2021-06-17;5.054299831390381;4.958
2021-06-18;5.007400035858154;4.952
2021-06-21;5.0960001945495605;5.016
2021-06-22;5.0131001472473145;4.958
2021-06-23;4.957099914550781;4.852
2021-06-24;4.965199947357178;4.814
2021-06-25;4.912700176239014;4.786
2021-06-28;4.91540002822876;4.91
2021-06-29;4.924799919128418;4.991
2021-06-30;4.955100059509277;4.899
2021-07-01;4.969200134277344;5.004
2021-07-02;5.045102119445801;5.009
2021-07-05;5.059199810028076;5.104
2021-07-06;5.088459014892578;5.052
2021-07-07;5.195300102233887;4.923
2021-07-08;5.231200218200684;4.886
2021-07-09;5.257999897003174;4.927
2021-07-12;5.257900238037109;5.011
2021-07-13;5.172699928283691;4.902
2021-07-14;5.162399768829346;4.89
2021-07-15;5.069900035858154;4.864
2021-07-16;5.110000133514404;4.926
2021-07-19;5.1153998374938965;5.039
2021-07-20;5.250899791717529;5.183
2021-07-21;5.219900131225586;4.934
2021-07-22;5.187300205230713;4.877
2021-07-23;5.1996002197265625;4.891
2021-07-26;5.19789981842041;5.067
2021-07-27;5.1753997802734375;4.977
2021-07-28;5.169099807739258;5.011
2021-07-29;5.114799976348877;5.004
2021-07-30;5.080399990081787;5.093
2021-08-02;5.208700180053711;5.039
2021-08-03;5.174600124359131;4.9
2021-08-04;5.196800231933594;5.061
2021-08-05;5.1682000160217285;4.83
2021-08-06;5.245200157165527;4.846
2021-08-09;5.23199987411499;4.979
2021-08-10;5.231800079345703;4.924
2021-08-11;5.188300132751465;4.854
2021-08-12;5.218200206756592;4.858
2021-08-13;5.252200126647949;4.902
2021-08-16;5.247499942779541;4.939
2021-08-17;5.259699821472168;5.021
2021-08-18;5.294300079345703;5.023
2021-08-19;5.378600120544434;5.029
2021-08-20;5.414100170135498;4.966
2021-08-23;5.379000186920166;4.938
2021-08-24;5.379899978637695;4.815
2021-08-25;5.245800018310547;4.837
2021-08-26;5.210999965667725;4.869
2021-08-27;5.2515997886657715;4.906
2021-08-30;5.2027997970581055;5.023
2021-08-31;5.1828999519348145;5.005
2021-09-01;5.1493000984191895;4.962
2021-09-02;5.184599876403809;4.941
2021-09-03;5.18179988861084;4.912
2021-09-06;5.189799785614014;4.876
2021-09-07;5.169300079345703;4.946
2021-09-08;5.169600009918213;4.975
2021-09-09;5.3206000328063965;5.026
2021-09-10;5.196499824523926;5.054
2021-09-13;5.247000217437744;5.001
2021-09-14;5.213200092315674;4.862
2021-09-15;5.238900184631348;4.829
2021-09-16;5.221700191497803;4.786
2021-09-17;5.256800174713135;4.821
2021-09-20;5.289700031280518;4.838
2021-09-21;5.323200225830078;4.859
2021-09-22;5.268899917602539;4.838
2021-09-23;5.287700176239014;4.868
2021-09-24;5.3018999099731445;4.85
2021-09-27;5.336999893188477;4.933
2021-09-28;5.390399932861328;4.93
2021-09-29;5.427599906921387;5.005
2021-09-30;5.414299964904785;5.075
2021-10-01;5.441699981689453;5.106
2021-10-04;5.3678998947143555;5.052
2021-10-05;5.453199863433838;5.094
2021-10-06;5.475500106811523;5.154
2021-10-07;5.4918999671936035;5.319
2021-10-08;5.517000198364258;5.27
2021-10-11;5.506899833679199;5.483
2021-10-12;5.535999774932861;5.527
2021-10-13;5.531499862670898;5.517
2021-10-14;5.512499809265137;5.528
2021-10-15;5.512199878692627;5.714
2021-10-18;5.458399772644043;5.649
2021-10-19;5.511300086975098;5.553
2021-10-20;5.5833001136779785;5.512
2021-10-21;5.59630012512207;5.546
2021-10-22;5.657800197601318;5.549
2021-10-25;5.649199962615967;5.662
2021-10-26;5.5543999671936035;5.458
2021-10-27;5.564799785614014;5.41
2021-10-28;5.534999847412109;5.453
2021-10-29;5.644899845123291;5.453
2021-11-01;5.633699893951416;5.534
2021-11-02;5.678899765014648;5.498
2021-11-03;5.678599834442139;5.432
2021-11-04;5.5524001121521;5.41
2021-11-05;5.6016998291015625;5.39
2021-11-08;5.541100025177002;5.343
2021-11-09;5.543099880218506;5.26
2021-11-10;5.479100227355957;5.17
2021-11-11;5.4899001121521;5.191
2021-11-12;5.3979997634887695;5.275
2021-11-15;5.457600116729736;5.26
2021-11-16;5.456299781799316;5.288
2021-11-17;5.502200126647949;5.402
2021-11-18;5.52869987487793;5.495
2021-11-19;5.556399822235107;5.472
2021-11-22;5.611599922180176;5.568
2021-11-23;5.585599899291992;5.341
2021-11-24;5.570400238037109;5.347
2021-11-25;5.605199813842773;5.355
2021-11-26;5.565100193023682;5.524
2021-11-29;5.607800006866455;5.515
2021-11-30;5.6006999015808105;5.516
2021-12-01;5.620871067047119;5.37
2021-12-02;5.6915669441223145;5.467
2021-12-03;5.643321990966797;5.458
2021-12-06;5.65009880065918;5.437
2021-12-07;5.688000202178955;5.538
2021-12-08;5.611800193786621;5.548
2021-12-09;5.531599998474121;5.581
2021-12-10;5.571100234985352;5.582
2021-12-13;5.60866117477417;5.729
2021-12-14;5.679699897766113;5.678
2021-12-15;5.680600166320801;5.668
2021-12-16;5.6793999671936035;5.73
2021-12-17;5.687399864196777;5.707
2021-12-20;5.693059921264648;5.761
2021-12-21;5.741300106048584;5.924
2021-12-22;5.74399995803833;5.913
2021-12-23;5.6529998779296875;5.892
2021-12-24;5.671795845031738;5.928
2021-12-27;5.67110013961792;6.0
2021-12-28;5.624100208282471;5.996
2021-12-29;5.627500057220459;5.985
2021-12-30;5.702700138092041;5.915
2021-12-31;5.570199966430664;5.888
2022-01-03;5.569300174713135;5.891
2022-01-04;5.68120002746582;5.921
2022-01-05;5.676199913024902;5.913
2022-01-06;5.705635070800781;5.847
2022-01-07;5.682400226593018;5.817
2022-01-10;5.632199764251709;5.803
2022-01-11;5.662199974060059;5.858
2022-01-12;5.567299842834473;5.877
2022-01-13;5.533199787139893;5.882
2022-01-14;5.526700019836426;5.831
2022-01-17;5.533299922943115;5.864
2022-01-18;5.5157999992370605;6.026
2022-01-19;5.565700054168701;5.808
2022-01-20;5.43720006942749;5.817
2022-01-21;5.418099880218506;5.836
2022-01-24;5.457099914550781;5.812
2022-01-25;5.486100196838379;5.84
2022-01-26;5.440703868865967;5.798
2022-01-27;5.429166793823242;5.859
2022-01-28;5.40348482131958;5.845
2022-01-31;5.362599849700928;5.897
2022-02-01;5.303100109100342;5.851
2022-02-02;5.264500141143799;5.808
2022-02-03;5.260900020599365;5.955
2022-02-04;5.282899856567383;5.979
2022-02-07;5.326900005340576;6.072
2022-02-08;5.262599945068359;6.083
2022-02-09;5.258399963378906;6.24
2022-02-10;5.234499931335449;6.033
2022-02-11;5.248700141906738;5.969
2022-02-14;5.249956130981445;6.115
2022-02-15;5.214000225067139;6.097
2022-02-16;5.157899856567383;5.962
2022-02-17;5.135799884796143;6.026
2022-02-18;5.170599937438965;6.045
2022-02-21;5.137499809265137;6.016
2022-02-22;5.102700233459473;6.15
2022-02-23;5.05709981918335;6.017
2022-02-24;5.008699893951416;5.97
2022-02-25;5.122200012207031;6.088
2022-02-28;5.15939998626709;6.094
2022-03-01;5.158400058746338;5.969
2022-03-02;5.158999919891357;6.119
2022-03-03;5.096502780914307;6.095
2022-03-04;5.030900001525879;6.186
2022-03-07;5.06056022644043;6.22
2022-03-08;5.110499858856201;6.224
2022-03-09;5.058800220489502;6.174
2022-03-10;5.011499881744385;6.176
2022-03-11;5.009699821472168;6.049
2022-03-14;5.073500156402588;6.079
2022-03-15;5.121399879455566;6.118
2022-03-16;5.1631999015808105;6.03
2022-03-17;5.0738749504089355;5.99
2022-03-18;5.039400100708008;6.021
2022-03-21;5.0177998542785645;6.006
2022-03-22;4.935200214385986;5.843
2022-03-23;4.909999847412109;5.857
2022-03-24;4.82420015335083;5.882
2022-03-25;4.826300144195557;5.913
2022-03-28;4.7368998527526855;5.926
2022-03-29;4.764100074768066;5.88
2022-03-30;4.756199836730957;5.896
2022-03-31;4.769700050354004;5.837
2022-04-01;4.737800121307373;5.82
2022-04-04;4.657199859619141;5.939
2022-04-05;4.593800067901611;5.927
2022-04-06;4.650700092315674;5.919
2022-04-07;4.715199947357178;5.95
2022-04-08;4.752099990844727;5.989
2022-04-11;4.6981000900268555;5.862
2022-04-12;4.693600177764893;5.879
2022-04-13;4.673099994659424;5.831
2022-04-14;4.690199851989746;5.839
2022-04-15;4.701000213623047;5.879
2022-04-18;4.7006001472473145;5.903
2022-04-19;4.6519999504089355;5.911
2022-04-20;4.664999961853027;5.744
2022-04-21;4.620800018310547;5.73
2022-04-22;4.620800018310547;5.798
2022-04-25;4.795199871063232;5.837
2022-04-26;4.876200199127197;5.797
2022-04-27;4.997799873352051;5.817
2022-04-28;4.963600158691406;5.791
2022-04-29;4.93779993057251;5.684
2022-05-02;4.97130012512207;5.667
2022-05-03;5.084700107574463;5.702
2022-05-04;4.958099842071533;5.692
2022-05-05;4.918799877166748;5.669
2022-05-06;5.0279998779296875;5.741
2022-05-09;5.080399990081787;5.733
2022-05-10;5.160900115966797;5.623
2022-05-11;5.13129997253418;5.63
2022-05-12;5.134252071380615;5.621
2022-05-13;5.133399963378906;5.637
2022-05-16;5.058300018310547;5.625
2022-05-17;5.059700012207031;5.622
2022-05-18;4.9380998611450195;5.604
2022-05-19;4.96750020980835;5.512
2022-05-20;4.929999828338623;5.475
2022-05-23;4.880199909210205;5.47
2022-05-24;4.813499927520752;5.457
2022-05-25;4.817800045013428;5.457
2022-05-26;4.822800159454346;5.461
2022-05-27;4.768199920654297;5.451
2022-05-30;4.729599952697754;5.334
2022-05-31;4.752399921417236;5.336
2022-06-01;4.730400085449219;5.337
2022-06-02;4.815499782562256;5.34
2022-06-03;4.7957000732421875;5.314
2022-06-06;4.775000095367432;5.322
2022-06-07;4.7941999435424805;5.336
2022-06-08;4.867526054382324;5.233
2022-06-09;4.898099899291992;5.228
2022-06-10;4.903299808502197;5.255
2022-06-13;4.984000205993652;5.282
2022-06-14;5.113399982452393;5.314
2022-06-15;5.116099834442139;5.317
2022-06-16;5.052000045776367;5.287
2022-06-17;5.052199840545654;5.198
2022-06-20;5.152100086212158;5.21
2022-06-21;5.18720006942749;5.211
2022-06-22;5.122799873352051;5.228
2022-06-23;5.193600177764893;5.243
2022-06-24;5.23799991607666;5.252
2022-06-27;5.241399765014648;5.257
2022-06-28;5.236800193786621;5.223
2022-06-29;5.266600131988525;5.215
2022-06-30;5.1809000968933105;5.222
2022-07-01;5.251999855041504;5.222
2022-07-04;5.330999851226807;5.247
2022-07-05;5.3282999992370605;5.243
2022-07-06;5.385200023651123;5.257
2022-07-07;5.427999973297119;5.267
2022-07-08;5.338200092315674;5.27
2022-07-11;5.254000186920166;5.27
2022-07-12;5.377200126647949;5.309
2022-07-13;5.436500072479248;5.316
2022-07-14;5.390900135040283;5.314
2022-07-15;5.422800064086914;5.306
2022-07-18;5.410099983215332;5.277
2022-07-19;5.436800003051758;5.276
2022-07-20;5.413099765777588;5.262
2022-07-21;5.470200061798096;5.268
2022-07-22;5.497799873352051;5.269
2022-07-25;5.496699810028076;5.275
2022-07-26;5.356299877166748;5.271
2022-07-27;5.350100040435791;5.289
2022-07-28;5.243000030517578;5.296
2022-07-29;5.182700157165527;5.287
2022-08-01;5.171199798583984;5.287
2022-08-02;5.184000015258789;5.263
2022-08-03;5.277699947357178;5.298
2022-08-04;5.282700061798096;5.288
2022-08-05;5.211100101470947;5.256
2022-08-08;5.164599895477295;5.255
2022-08-09;5.110099792480469;5.258
2022-08-10;5.123700141906738;5.267
2022-08-11;5.093699932098389;5.23
2022-08-12;5.1570000648498535;5.224
2022-08-15;5.074900150299072;5.212
2022-08-16;5.095600128173828;5.201
2022-08-17;5.1417388916015625;5.209
2022-08-18;5.164999961853027;5.204
2022-08-19;5.166999816894531;5.22
2022-08-22;5.168399810791016;5.205
2022-08-23;5.156099796295166;5.229
2022-08-24;5.103499889373779;5.224
2022-08-25;5.110099792480469;5.197
2022-08-26;5.108699798583984;5.195
2022-08-29;5.0625;5.195
2022-08-30;5.027200222015381;5.199
2022-08-31;5.1219000816345215;5.202
2022-09-01;5.181700229644775;5.208
2022-09-02;5.2403998374938965;5.222
2022-09-05;5.171000003814697;5.213
2022-09-06;5.153900146484375;5.204
2022-09-07;5.247200012207031;5.22
2022-09-08;5.246699810028076;5.207
2022-09-09;5.2133002281188965;5.207
2022-09-12;5.146299839019775;5.157
2022-09-13;5.0920000076293945;5.168
2022-09-14;5.189799785614014;5.161
2022-09-15;5.162700176239014;5.155
2022-09-16;5.246099948883057;5.17
2022-09-19;5.250699996948242;5.149
2022-09-20;5.170899868011475;5.156
2022-09-21;5.141499996185303;5.157
2022-09-22;5.170400142669678;5.14
2022-09-23;5.115499973297119;5.144
2022-09-26;5.258800029754639;5.126
2022-09-27;5.389400005340576;5.143
2022-09-28;5.3780999183654785;5.157
2022-09-29;5.374199867248535;5.166
2022-09-30;5.396200180053711;5.167
2022-10-03;5.414299964904785;5.178
2022-10-04;5.16349983215332;5.189
2022-10-05;5.17579984664917;5.167
2022-10-06;5.195199966430664;5.163
2022-10-07;5.220099925994873;5.199
2022-10-10;5.198400020599365;5.194
2022-10-11;5.186800003051758;5.213
2022-10-12;5.292099952697754;5.224
2022-10-13;5.291500091552734;5.213
2022-10-14;5.259799957275391;5.206
2022-10-17;5.327400207519531;5.209
2022-10-18;5.2773590087890625;5.197
2022-10-19;5.239799976348877;5.196
2022-10-20;5.269199848175049;5.209
2022-10-21;5.216599941253662;5.196
2022-10-24;5.163400173187256;5.18
2022-10-25;5.30620002746582;5.218
2022-10-26;5.315199851989746;5.217
2022-10-27;5.383900165557861;5.201
2022-10-28;5.339200019836426;5.208
2022-10-31;5.28849983215332;5.218
2022-11-01;5.178800106048584;5.221
2022-11-02;5.142399787902832;5.253
2022-11-03;5.142600059509277;5.249
2022-11-04;5.1149001121521;5.27
2022-11-07;5.078132152557373;5.201
2022-11-08;5.153326988220215;5.248
2022-11-09;5.14300012588501;5.22
2022-11-10;5.185200214385986;5.218
2022-11-11;5.341579914093018;5.182
2022-11-14;5.279058933258057;5.099
2022-11-15;5.331200122833252;5.142
2022-11-16;5.331699848175049;5.125
2022-11-17;5.39900016784668;5.121
2022-11-18;5.422100067138672;5.12
2022-11-21;5.38129997253418;5.098
2022-11-22;5.318600177764893;5.131
2022-11-23;5.357699871063232;5.125
2022-11-24;5.35830020904541;5.112
2022-11-25;5.320000171661377;5.085
2022-11-28;5.4085001945495605;5.113
2022-11-29;5.364699840545654;5.113
2022-11-30;5.268199920654297;5.113
2022-12-01;5.181589126586914;5.106
2022-12-02;5.183599948883057;5.108
2022-12-05;5.2179999351501465;5.061
2022-12-06;5.28000020980835;5.116
2022-12-07;5.234000205993652;5.13
2022-12-08;5.203999996185303;5.095
2022-12-09;5.224299907684326;5.134
2022-12-12;5.235000133514404;5.123
2022-12-13;5.321300029754639;5.104
2022-12-14;5.292799949645996;5.09
2022-12-15;5.277200222015381;5.072
2022-12-16;5.311800003051758;5.116
2022-12-19;5.306509017944336;5.1
2022-12-20;5.291600227355957;5.089
2022-12-21;5.198400020599365;5.095
2022-12-22;5.199900150299072;5.088
2022-12-23;5.165599822998047;5.097
2022-12-26;5.164299964904785;5.072
2022-12-27;5.21750020980835;5.077
2022-12-28;5.292300224304199;5.083
2022-12-29;5.2667999267578125;5.084
2022-12-30;5.284599781036377;5.092
2023-01-02;5.2855000495910645;5.094
2023-01-03;5.360130786895752;5.053
2023-01-04;5.478499889373779;5.1
2023-01-05;5.430099964141846;5.091
2023-01-06;5.349800109863281;5.115
2023-01-09;5.224400043487549;5.067
2023-01-10;5.253699779510498;5.082
2023-01-11;5.198299884796143;5.078
2023-01-12;5.1585001945495605;5.061
2023-01-13;5.107699871063232;5.044
2023-01-16;5.080699920654297;5.008
2023-01-17;5.145999908447266;5.024
2023-01-18;5.099599838256836;5.069
2023-01-19;5.185299873352051;5.073
2023-01-20;5.172999858856201;5.085
2023-01-23;5.206299781799316;5.044
2023-01-24;5.205900192260742;5.051
2023-01-25;5.138400077819824;5.02
2023-01-26;5.072199821472168;5.039
2023-01-27;5.062745094299316;5.014
2023-01-30;5.1072001457214355;4.993
2023-01-31;5.1149001121521;5.038
2023-02-01;5.072199821472168;5.055
2023-02-02;5.053500175476074;5.033
2023-02-03;5.049200057983398;5.037
2023-02-06;5.149799823760986;5.058
2023-02-07;5.145699977874756;5.088
2023-02-08;5.2093000411987305;5.069
2023-02-09;5.19950008392334;5.09
2023-02-10;5.2895002365112305;5.084
2023-02-13;5.213482856750488;5.056
2023-02-14;5.158400058746338;5.046
2023-02-15;5.191500186920166;5.074
2023-02-16;5.2179999351501465;5.1
2023-02-17;5.216800212860107;5.1
2023-02-20;5.165168762207031;5.088
2023-02-21;5.1666998863220215;5.075
2023-02-22;5.166500091552734;5.092
2023-02-23;5.151199817657471;5.078
2023-02-24;5.136199951171875;5.058
2023-02-27;5.207799911499023;5.068
2023-02-28;5.199699878692627;5.06
2023-03-01;5.235899925231934;5.066
2023-03-02;5.178299903869629;5.045
2023-03-03;5.1996002197265625;5.07
2023-03-06;5.194399833679199;5.066
2023-03-07;5.152200222015381;5.055
2023-03-08;5.190000057220459;5.096
2023-03-09;5.144400119781494;5.105
2023-03-10;5.163700103759766;5.105
2023-03-13;5.21560001373291;5.065
2023-03-14;5.245699882507324;5.089
2023-03-15;5.251699924468994;5.064
2023-03-16;5.287099838256836;5.089
2023-03-17;5.229599952697754;5.073
2023-03-20;5.2778000831604;5.013
2023-03-21;5.2357001304626465;5.015
2023-03-22;5.240900039672852;5.018
2023-03-23;5.236100196838379;5.013
2023-03-24;5.2967000007629395;5.008
2023-03-27;5.245100021362305;5.014
2023-03-28;5.1971001625061035;5.026
2023-03-29;5.164400100708008;4.999
2023-03-30;5.134200096130371;5.028
2023-03-31;5.092700004577637;5.018
2023-04-03;5.062300205230713;5.027
2023-04-04;5.0630998611450195;4.971
2023-04-05;5.070700168609619;4.983
2023-04-06;5.033199787139893;4.988
2023-04-07;5.058300018310547;4.965
2023-04-10;5.0543999671936035;4.956
2023-04-11;5.065299987792969;4.992
2023-04-12;5.004000186920166;4.996
2023-04-13;4.916900157928467;4.977
2023-04-14;4.926700115203857;4.953
2023-04-17;4.908699989318848;4.928
2023-04-18;4.939799785614014;4.969
2023-04-19;4.984300136566162;4.969
2023-04-20;5.0742998123168945;4.951
2023-04-21;5.047699928283691;4.958
2023-04-24;5.047900199890137;4.959
2023-04-25;5.033400058746338;4.901
2023-04-26;5.053100109100342;4.949
2023-04-27;5.043000221252441;4.977
2023-04-28;4.976200103759766;4.97
2023-05-01;4.986000061035156;4.933
2023-05-02;4.9878997802734375;4.97
2023-05-03;5.038400173187256;4.949
2023-05-04;4.9944000244140625;4.945
2023-05-05;4.982600212097168;4.929
2023-05-08;4.951700210571289;4.909
2023-05-09;5.007999897003174;4.89
2023-05-10;4.985899925231934;4.907
2023-05-11;4.94290018081665;4.906
2023-05-12;4.929500102996826;4.907
2023-05-15;4.920199871063232;4.887
2023-05-16;4.887899875640869;4.895
2023-05-17;4.9394001960754395;4.913
2023-05-18;4.937699794769287;4.922
2023-05-19;4.964399814605713;4.927
2023-05-22;4.996799945831299;4.892
2023-05-23;4.966100215911865;4.906
2023-05-24;4.971199989318848;4.893
2023-05-25;4.958600044250488;4.894
2023-05-26;5.035200119018555;4.934
2023-05-29;4.992800235748291;4.902
2023-05-30;5.018099784851074;4.877
2023-05-31;5.034800052642822;4.895
2023-06-01;5.054800033569336;4.896
2023-06-02;5.0131001472473145;4.85
2023-06-05;4.956600189208984;4.843
2023-06-06;4.925600051879883;4.865
2023-06-07;4.9120001792907715;4.837
2023-06-08;4.922399997711182;4.841
2023-06-09;4.922100067138672;4.816
2023-06-12;4.877900123596191;4.779
2023-06-13;4.860599994659424;4.785
2023-06-14;4.861000061035156;4.771
2023-06-15;4.815000057220459;4.784
2023-06-16;4.809199810028076;4.764
2023-06-19;4.807000160217285;4.743
2023-06-20;4.776899814605713;4.762
2023-06-21;4.789299964904785;4.771
2023-06-22;4.76230001449585;4.757
2023-06-23;4.7697367668151855;4.753
2023-06-26;4.7855000495910645;4.767
2023-06-27;4.767300128936768;4.793
2023-06-28;4.810500144958496;4.792
2023-06-29;4.850500106811523;4.795
2023-06-30;4.855599880218506;4.79
2023-07-03;4.784200191497803;4.765
2023-07-04;4.80649995803833;4.778
2023-07-05;4.839900016784668;4.75
2023-07-06;4.8471999168396;4.779
2023-07-07;4.918700218200684;4.787
2023-07-10;4.8709001541137695;4.747
2023-07-11;4.898200035095215;4.759
2023-07-12;4.851500034332275;4.747
2023-07-13;4.81689977645874;4.704
2023-07-14;4.7947998046875;4.697
2023-07-17;4.788099765777588;4.674
2023-07-18;4.805799961090088;4.686
2023-07-19;4.809299945831299;4.678
2023-07-20;4.789899826049805;4.685
2023-07-21;4.796899795532227;4.661
2023-07-24;4.777400016784668;4.666
2023-07-25;4.725500106811523;4.689
2023-07-26;4.748899936676025;4.678
2023-07-27;4.736199855804443;4.682
2023-07-28;4.741600036621094;4.688
2023-07-31;4.723299980163574;4.669
2023-08-01;4.724699974060059;4.668
2023-08-02;4.791999816894531;4.702
2023-08-03;4.810400009155273;4.709
2023-08-04;4.916399955749512;4.729
2023-08-07;4.88539981842041;4.714
2023-08-08;4.89900016784668;4.685
2023-08-09;4.898600101470947;4.695
2023-08-10;4.901700019836426;4.693
2023-08-11;4.891499996185303;4.691
2023-08-14;4.910999774932861;4.698
2023-08-15;4.962100028991699;4.51
2023-08-16;4.9832000732421875;4.519
2023-08-17;4.9868998527526855;4.527
2023-08-18;4.975500106811523;4.534
2023-08-21;4.966899871826172;4.506
2023-08-22;4.978700160980225;4.522
2023-08-23;4.937099933624268;4.601
2023-08-24;4.855100154876709;4.589
2023-08-25;4.880300045013428;4.604
2023-08-28;4.8703999519348145;4.589
2023-08-29;4.872600078582764;4.585
2023-08-30;4.85129976272583;4.574
2023-08-31;4.888400077819824;4.576
2023-09-01;4.953800201416016;4.624
2023-09-04;4.97629976272583;4.621
2023-09-05;4.936200141906738;4.626
2023-09-06;4.966700077056885;4.629
2023-09-07;4.9770002365112305;4.645
2023-09-08;4.976099967956543;4.637
2023-09-11;4.982999801635742;4.613
2023-09-12;4.9293999671936035;4.67
2023-09-13;4.946599960327148;4.668
2023-09-14;4.91540002822876;4.671
2023-09-15;4.868199825286865;4.668
2023-09-18;4.867000102996826;4.654
2023-09-19;4.853700160980225;4.666
2023-09-20;4.865799903869629;4.663
2023-09-21;4.878799915313721;4.696
2023-09-22;4.934899806976318;4.707
2023-09-25;4.933899879455566;4.686
2023-09-26;4.968299865722656;4.709
2023-09-27;4.986199855804443;4.719
2023-09-28;5.042200088500977;4.729
2023-09-29;5.032800197601318;4.717
2023-10-02;5.042799949645996;4.734
2023-10-03;5.061500072479248;4.76
2023-10-04;5.166299819946289;4.766
2023-10-05;5.154600143432617;4.772
2023-10-06;5.164999961853027;4.758
2023-10-09;5.145699977874756;4.755
2023-10-10;5.135200023651123;4.751
2023-10-11;5.051000118255615;4.786
2023-10-12;5.049600124359131;4.787
