;BRL;BRL_emerg_PCA
2019-03-06;3.774399995803833;3.702
2019-03-07;3.8368000984191895;3.711
2019-03-08;3.86929988861084;3.741
2019-03-11;3.813400030136109;3.683
2019-03-12;3.8373000621795654;3.755
2019-03-13;3.811599969863891;3.744
2019-03-14;3.8132998943328857;3.75
2019-03-15;3.8405001163482666;3.759
2019-03-18;3.812999963760376;3.752
2019-03-19;3.7899999618530273;3.717
2019-03-20;3.7876999378204346;3.766
2019-03-21;3.774199962615967;3.756
2019-03-22;3.7909998893737793;3.774
2019-03-25;3.9059998989105225;3.792
2019-03-26;3.853600025177002;3.819
2019-03-27;3.875;3.824
2019-03-28;3.9881999492645264;3.831
2019-03-29;3.897700071334839;3.854
2019-04-01;3.922499895095825;3.844
2019-04-02;3.84850001335144;3.811
2019-04-03;3.852299928665161;3.826
2019-04-04;3.868299961090088;3.796
2019-04-05;3.8559000492095943;3.802
2019-04-08;3.874000072479248;3.82
2019-04-09;3.84820008277893;3.824
2019-04-10;3.848000049591065;3.836
2019-04-11;3.8239998817443848;3.824
2019-04-12;3.855799913406372;3.819
2019-04-15;3.880300045013428;3.814
2019-04-16;3.8703999519348145;3.829
2019-04-17;3.903800010681152;3.835
2019-04-18;3.9367001056671143;3.831
2019-04-19;3.9267001152038574;3.851
2019-04-22;3.934499979019165;3.853
2019-04-23;3.9340999126434326;3.858
2019-04-24;3.918299913406372;3.877
2019-04-25;3.9895999431610103;3.908
2019-04-26;3.952699899673462;3.937
2019-04-29;3.9291999340057377;3.918
2019-04-30;3.944299936294556;3.943
2019-05-01;3.916899919509888;3.946
2019-05-02;3.919300079345703;3.952
2019-05-03;3.966200113296509;3.962
2019-05-06;3.936599969863891;3.944
2019-05-07;3.9681999683380127;3.97
2019-05-08;3.9686999320983887;3.993
2019-05-09;3.926300048828125;3.985
2019-05-10;3.9453999996185303;3.964
2019-05-13;3.959700107574463;3.949
2019-05-14;3.990499973297119;3.983
2019-05-15;3.975100040435791;3.977
2019-05-16;3.999900102615357;3.983
2019-05-17;4.046199798583984;3.993
2019-05-20;4.097400188446045;4.019
2019-05-21;4.094900131225586;4.027
2019-05-23;4.036799907684326;4.024
2019-05-24;4.038700103759766;4.049
2019-05-27;4.021200180053711;4.004
2019-05-28;4.042099952697754;4.038
2019-05-29;4.023600101470947;4.056
2019-05-30;3.973400115966797;4.052
2019-05-31;3.9800000190734863;4.021
2019-06-03;3.9242000579833984;3.97
2019-06-04;3.884099960327149;3.945
2019-06-05;3.853600025177002;3.941
2019-06-06;3.8794000148773193;3.917
2019-06-07;3.8784000873565674;3.929
2019-06-10;3.876499891281128;3.958
2019-06-11;3.884500026702881;3.966
2019-06-12;3.85509991645813;3.957
2019-06-13;3.865900039672851;3.974
2019-06-14;3.84820008277893;3.979
2019-06-17;3.8945000171661377;3.98
2019-06-18;3.88700008392334;3.998
2019-06-19;3.859499931335449;3.968
2019-06-20;3.835400104522705;3.953
2019-06-21;3.8376998901367183;3.917
2019-06-24;3.820499897003174;3.898
2019-06-25;3.8255999088287354;3.884
2019-06-26;3.8454999923706055;3.88
2019-06-27;3.842900037765503;3.876
2019-06-28;3.815999984741211;3.872
2019-07-01;3.849499940872192;3.863
2019-07-02;3.839600086212158;3.874
2019-07-03;3.843899965286255;3.85
2019-07-04;3.825000047683716;3.866
2019-07-05;3.800800085067749;3.864
2019-07-08;3.8190999031066895;3.906
2019-07-09;3.799099922180176;3.922
2019-07-10;3.799000024795532;3.906
2019-07-11;3.7502999305725098;3.883
2019-07-12;3.754800081253052;3.878
2019-07-15;3.7344000339508057;3.883
2019-07-16;3.753700017929077;3.88
2019-07-17;3.767199993133545;3.887
2019-07-18;3.7618000507354736;3.884
2019-07-19;3.717400074005127;3.877
2019-07-22;3.7458999156951904;3.868
2019-07-23;3.739799976348877;3.89
2019-07-24;3.77239990234375;3.898
2019-07-25;3.7713000774383545;3.908
2019-07-26;3.7751998901367183;3.939
2019-07-29;3.7734999656677246;3.942
2019-07-30;3.780100107192993;3.943
2019-07-31;3.789299964904785;3.942
2019-08-01;3.8117001056671143;3.958
2019-08-02;3.8373000621795654;3.987
2019-08-05;3.8838999271392822;4.005
2019-08-06;3.973099946975708;4.006
2019-08-07;3.958699941635132;3.979
2019-08-08;3.967400074005127;3.989
2019-08-09;3.91759991645813;3.975
2019-08-12;3.940200090408325;3.992
2019-08-13;3.9839000701904297;4.037
2019-08-14;3.962399959564209;4.025
2019-08-15;4.050300121307373;4.068
2019-08-16;3.9900999069213863;4.064
2019-08-19;4.0046000480651855;4.048
2019-08-20;4.073200225830078;4.049
2019-08-21;4.051700115203857;4.059
2019-08-22;4.02400016784668;4.06
2019-08-23;4.067999839782715;4.063
2019-08-26;4.126200199127197;3.982
2019-08-27;4.151500225067139;4.08
2019-08-28;4.122799873352051;4.095
2019-08-29;4.167699813842773;4.096
2019-08-30;4.168099880218506;4.089
2019-09-02;4.143899917602539;4.103
2019-09-03;4.1844000816345215;4.108
2019-09-04;4.16510009765625;4.094
2019-09-05;4.093200206756592;4.086
2019-09-06;4.105999946594238;4.066
2019-09-09;4.061299800872803;4.044
2019-09-10;4.093400001525879;4.053
2019-09-11;4.079500198364258;4.083
2019-09-12;4.064199924468994;4.095
2019-09-13;4.058899879455566;4.068
2019-09-16;4.0854997634887695;4.07
2019-09-17;4.0792999267578125;4.087
2019-09-18;4.076000213623047;4.115
2019-09-19;4.1072998046875;4.106
2019-09-20;4.166600227355957;4.11
2019-09-23;4.1483001708984375;4.13
2019-09-24;4.161499977111816;4.141
2019-09-25;4.1616997718811035;4.136
2019-09-26;4.14709997177124;4.142
2019-09-27;4.1691999435424805;4.146
2019-09-30;4.157100200653076;4.126
2019-10-01;4.154799938201904;4.134
2019-10-02;4.154600143432617;4.138
2019-10-03;4.1244001388549805;4.126
2019-10-04;4.082900047302246;4.124
2019-10-07;4.054599761962891;4.12
2019-10-08;4.105100154876709;4.165
2019-10-09;4.09089994430542;4.183
2019-10-10;4.10830020904541;4.184
2019-10-11;4.108399868011475;4.17
2019-10-14;4.108500003814697;4.137
2019-10-15;4.123700141906738;4.145
2019-10-16;4.178599834442139;4.184
2019-10-17;4.148600101470947;4.188
2019-10-18;4.161099910736084;4.156
2019-10-21;4.111100196838379;4.144
2019-10-22;4.1247639656066895;4.188
2019-10-23;4.078400135040283;4.164
2019-10-24;4.033100128173828;4.153
2019-10-25;4.039299964904785;4.16
2019-10-28;4.002900123596191;4.176
2019-10-29;3.988800048828125;4.145
2019-10-30;3.9967000484466553;4.166
2019-10-31;3.9862000942230225;4.211
2019-11-01;4.015999794006348;4.201
2019-11-04;3.989399909973145;4.161
2019-11-05;4.010799884796143;4.169
2019-11-06;3.992000102996826;4.194
2019-11-07;4.082300186157227;4.188
2019-11-08;4.0995001792907715;4.195
2019-11-11;4.133399963378906;4.23
2019-11-12;4.151299953460693;4.258
2019-11-13;4.167900085449219;4.279
2019-11-14;4.168600082397461;4.317
2019-11-15;4.194300174713135;4.335
2019-11-18;4.194799900054932;4.253
2019-11-19;4.216400146484375;4.272
2019-11-20;4.191699981689453;4.278
2019-11-21;4.195000171661377;4.282
2019-11-22;4.191699981689453;4.286
2019-11-25;4.195000171661377;4.302
2019-11-26;4.225399971008301;4.364
2019-11-27;4.231800079345703;4.309
2019-11-28;4.262700080871582;4.358
2019-11-29;4.188000202178955;4.355
2019-12-02;4.236100196838379;4.393
2019-12-03;4.222300052642822;4.277
2019-12-04;4.203999996185303;4.279
2019-12-05;4.206099987030029;4.242
2019-12-06;4.184599876403809;4.234
2019-12-09;4.118899822235107;4.231
2019-12-10;4.14109992980957;4.238
2019-12-11;4.144599914550781;4.242
2019-12-12;4.123700141906738;4.202
2019-12-13;4.087247848510742;4.175
2019-12-16;4.0858001708984375;4.178
2019-12-17;4.0619001388549805;4.159
2019-12-18;4.070199966430664;4.155
2019-12-19;4.059662818908691;4.143
2019-12-20;4.06879997253418;4.142
2019-12-23;4.079899787902832;4.132
2019-12-24;4.081999778747559;4.128
2019-12-25;4.082799911499023;4.117
2019-12-26;4.083000183105469;4.098
2019-12-27;4.054699897766113;4.107
2019-12-30;4.022299766540527;4.098
2019-12-31;4.015710830688477;4.064
2020-01-01;4.016786098480225;4.055
2020-01-02;4.016300201416016;4.039
2020-01-03;4.023399829864502;4.065
2020-01-06;4.057000160217285;4.11
2020-01-07;4.060400009155273;4.117
2020-01-08;4.066199779510498;4.135
2020-01-09;4.06279993057251;4.1
2020-01-10;4.092100143432617;4.117
2020-01-13;4.070499897003174;4.098
2020-01-14;4.1458001136779785;4.141
2020-01-15;4.13129997253418;4.13
2020-01-16;4.174200057983398;4.139
2020-01-17;4.183599948883057;4.155
2020-01-20;4.161600112915039;4.148
2020-01-21;4.188499927520752;4.16
2020-01-22;4.210899829864502;4.167
2020-01-23;4.181300163269043;4.153
2020-01-24;4.169099807739258;4.182
2020-01-27;4.1595001220703125;4.193
2020-01-28;4.206099987030029;4.234
2020-01-29;4.193399906158447;4.231
2020-01-30;4.228899955749512;4.248
2020-01-31;4.242199897766113;4.272
2020-02-03;4.282599925994873;4.285
2020-02-04;4.246799945831299;4.237
2020-02-05;4.253699779510498;4.234
2020-02-06;4.23360013961792;4.227
2020-02-07;4.280799865722656;4.262
2020-02-10;4.320400238037109;4.3
2020-02-11;4.320974826812744;4.315
2020-02-12;4.327530860900879;4.296
2020-02-13;4.354499816894531;4.303
2020-02-14;4.346766948699951;4.304
2020-02-17;4.296999931335449;4.296
2020-02-18;4.326499938964844;4.31
2020-02-19;4.354800224304199;4.306
2020-02-20;4.363999843597412;4.325
2020-02-21;4.392300128936768;4.363
2020-02-24;4.389800071716309;4.34
2020-02-25;4.386600017547607;4.367
2020-02-26;4.3867998123168945;4.379
2020-02-27;4.449100017547607;4.387
2020-02-28;4.484799861907959;4.4
2020-03-02;4.441299915313721;4.412
2020-03-03;4.472400188446045;4.353
2020-03-04;4.513199806213379;4.337
2020-03-05;4.583399772644043;4.344
2020-03-06;4.606200218200684;4.382
2020-03-09;4.589799880981445;4.383
2020-03-10;4.722899913787842;4.463
2020-03-11;4.642099857330322;4.446
2020-03-12;4.813799858093262;4.468
2020-03-13;4.790200233459473;4.597
2020-03-16;4.85260009765625;4.56
2020-03-17;4.999000072479248;4.641
2020-03-18;5.009699821472168;4.637
2020-03-19;5.103961944580078;4.843
2020-03-20;5.094200134277344;4.912
2020-03-23;5.045499801635742;4.875
2020-03-24;5.14169979095459;4.902
2020-03-25;5.098100185394287;4.866
2020-03-26;5.033699989318848;4.672
2020-03-27;5.022600173950195;4.69
2020-03-30;5.104629039764404;4.734
2020-03-31;5.192699909210205;4.896
2020-04-01;5.203499794006348;4.895
2020-04-02;5.248199939727783;4.985
2020-04-03;5.255300045013428;4.992
2020-04-06;5.348499774932861;5.077
2020-04-07;5.285299777984619;4.994
2020-04-08;5.221700191497803;4.955
2020-04-09;5.123499870300293;4.935
2020-04-10;5.105800151824951;4.871
2020-04-13;5.105500221252441;4.862
2020-04-14;5.198500156402588;4.901
2020-04-15;5.1620001792907715;4.882
2020-04-16;5.236999988555908;4.973
2020-04-17;5.230899810791016;5.016
2020-04-20;5.232699871063232;4.991
2020-04-21;5.315400123596191;5.034
2020-04-22;5.315000057220459;5.076
2020-04-23;5.456900119781494;5.096
2020-04-24;5.533100128173828;5.117
2020-04-27;5.5725998878479;5.113
2020-04-28;5.652599811553955;5.145
2020-04-29;5.497399806976318;5.104
2020-04-30;5.334799766540527;4.993
2020-05-01;5.486000061035156;5.017
2020-05-04;5.4770002365112305;5.067
2020-05-05;5.540599822998047;5.041
2020-05-06;5.578100204467773;5.024
2020-05-07;5.715199947357178;5.17
2020-05-08;5.828719139099121;5.104
2020-05-11;5.4770002365112305;5.045
2020-05-12;5.8171000480651855;5.082
2020-05-13;5.884799957275391;5.103
2020-05-14;5.88640022277832;5.11
2020-05-15;5.8094000816345215;5.115
2020-05-18;5.855199813842773;5.202
2020-05-19;5.718999862670898;5.111
2020-05-20;5.755199909210205;5.081
2020-05-21;5.690499782562256;4.978
2020-05-22;5.5524001121521;4.928
2020-05-25;5.52869987487793;4.948
2020-05-26;5.443399906158447;4.906
2020-05-27;5.343999862670898;4.882
2020-05-28;5.27269983291626;4.899
2020-05-29;5.403600215911865;4.869
2020-06-01;5.334799766540527;4.836
2020-06-02;5.366499900817871;4.774
2020-06-03;5.1992998123168945;4.669
2020-06-04;5.061600208282471;4.655
2020-06-05;5.117199897766113;4.657
2020-06-08;4.959499835968018;4.613
2020-06-09;4.821599960327148;4.617
2020-06-10;4.898399829864502;4.665
2020-06-11;4.9721999168396;4.66
2020-06-12;4.974999904632568;4.864
2020-06-15;5.047800064086914;4.84
2020-06-16;5.153206825256348;4.777
2020-06-17;5.243599891662598;4.813
2020-06-18;5.22790002822876;4.863
2020-06-19;5.377200126647949;4.941
2020-06-22;5.309999942779541;4.945
2020-06-23;5.2519001960754395;4.88
2020-06-24;5.151000022888184;4.871
2020-06-25;5.34660005569458;4.979
2020-06-26;5.359499931335449;4.943
2020-06-29;5.480899810791016;5.021
2020-06-30;5.402100086212158;5.01
2020-07-01;5.461699962615967;5.021
2020-07-02;5.316199779510498;4.947
2020-07-03;5.35890007019043;4.889
2020-07-06;5.311399936676025;4.91
2020-07-07;5.354300022125244;4.883
2020-07-08;5.377799987792969;4.941
2020-07-09;5.342599868774414;4.889
2020-07-10;5.337800025939941;4.871
2020-07-13;5.326900005340576;4.825
2020-07-14;5.401500225067139;4.878
2020-07-15;5.366799831390381;4.835
2020-07-16;5.366948127746582;4.808
2020-07-17;5.330699920654297;4.85
2020-07-20;5.385300159454346;4.844
2020-07-21;5.327700138092041;4.815
2020-07-22;5.1697998046875;4.716
2020-07-23;5.118100166320801;4.713
2020-07-24;5.210599899291992;4.747
2020-07-27;5.229100227355957;4.726
2020-07-28;5.141421794891357;4.623
2020-07-29;5.152299880981445;4.662
2020-07-30;5.168799877166748;4.622
2020-07-31;5.153900146484375;4.626
2020-08-03;5.221199989318848;4.702
2020-08-04;5.318699836730957;4.773
2020-08-05;5.290200233459473;4.787
2020-08-06;5.290900230407715;4.72
2020-08-07;5.331299781799316;4.754
2020-08-10;5.43720006942749;4.789
2020-08-11;5.480500221252441;4.856
2020-08-12;5.38040018081665;4.824
2020-08-13;5.434999942779541;4.82
2020-08-14;5.367000102996826;4.797
2020-08-17;5.42080020904541;4.741
2020-08-18;5.508299827575684;4.823
2020-08-19;5.465400218963623;4.724
2020-08-20;5.556399822235107;4.742
2020-08-21;5.5559000968933105;4.729
2020-08-24;5.618599891662598;4.792
2020-08-25;5.610599994659424;4.78
2020-08-26;5.507400035858154;4.763
2020-08-27;5.6072001457214355;4.772
2020-08-28;5.568699836730957;4.794
2020-08-31;5.389999866485596;4.659
2020-09-01;5.490900039672852;4.677
2020-09-02;5.397299766540527;4.649
2020-09-03;5.338699817657471;4.685
2020-09-04;5.289899826049805;4.745
2020-09-07;5.301000118255615;4.752
2020-09-08;5.298299789428711;4.711
2020-09-09;5.360599994659424;4.811
2020-09-10;5.308499813079834;4.711
2020-09-11;5.320499897003174;4.766
2020-09-14;5.316199779510498;4.745
2020-09-15;5.2683000564575195;4.698
2020-09-16;5.2743000984191895;4.697
2020-09-17;5.236000061035156;4.669
2020-09-18;5.237800121307373;4.658
2020-09-21;5.389800071716309;4.69
2020-09-22;5.412600040435791;4.851
2020-09-23;5.469900131225586;4.907
2020-09-24;5.592400074005127;5.04
2020-09-25;5.508399963378906;5.018
2020-09-28;5.561100006103516;5.087
2020-09-29;5.660200119018555;5.089
2020-09-30;5.630499839782715;5.042
2020-10-01;5.608399868011475;5.015
2020-10-02;5.642000198364258;4.947
2020-10-05;5.681600093841553;4.959
2020-10-06;5.573400020599365;4.92
2020-10-07;5.593800067901611;4.966
2020-10-08;5.611299991607666;4.882
2020-10-09;5.598599910736084;4.91
2020-10-12;5.5289998054504395;4.881
2020-10-13;5.529699802398682;4.856
2020-10-14;5.56850004196167;4.973
2020-10-15;5.5904998779296875;4.983
2020-10-16;5.611199855804443;5.013
2020-10-19;5.644800186157227;4.98
2020-10-20;5.605599880218506;4.981
2020-10-21;5.6041998863220215;4.963
2020-10-22;5.607800006866455;4.94
2020-10-23;5.591300010681152;4.935
2020-10-26;5.616199970245361;4.919
2020-10-27;5.622700214385986;4.949
2020-10-28;5.7052001953125;4.963
2020-10-29;5.744900226593018;5.041
2020-10-30;5.7778000831604;5.067
2020-11-02;5.741399765014648;5.104
2020-11-03;5.741099834442139;5.087
2020-11-04;5.754899978637695;4.94
2020-11-05;5.663000106811523;4.918
2020-11-06;5.523399829864502;4.837
2020-11-09;5.36269998550415;4.769
2020-11-10;5.384699821472168;4.765
2020-11-11;5.413899898529053;4.796
2020-11-12;5.389999866485596;4.755
2020-11-13;5.456699848175049;4.814
2020-11-16;5.456999778747559;4.801
2020-11-17;5.414899826049805;4.79
2020-11-18;5.327199935913086;4.769
2020-11-19;5.361700057983398;4.776
2020-11-20;5.304500102996826;4.761
2020-11-23;5.3780999183654785;4.773
2020-11-24;5.4405999183654785;4.824
2020-11-25;5.372600078582764;4.795
2020-11-26;5.3225998878479;4.755
2020-11-27;5.335299968719482;4.733
2020-11-30;5.34250020980835;4.801
2020-12-01;5.331099987030029;4.801
2020-12-02;5.204899787902832;4.704
2020-12-03;5.216300010681152;4.702
2020-12-04;5.151000022888184;4.631
2020-12-07;5.154399871826172;4.625
2020-12-08;5.098299980163574;4.655
2020-12-09;5.119699954986572;4.651
2020-12-10;5.1697001457214355;4.636
2020-12-11;5.024199962615967;4.577
2020-12-14;5.064199924468994;4.596
2020-12-15;5.117700099945068;4.587
2020-12-16;5.078884124755859;4.576
2020-12-17;5.083199977874756;4.548
2020-12-18;5.0569000244140625;4.509
2020-12-21;5.100599765777588;4.57
2020-12-22;5.118937969207764;4.581
2020-12-23;5.1566548347473145;4.624
2020-12-24;5.2153000831604;4.598
2020-12-25;5.2153000831604;4.598
2020-12-28;5.2153000831604;4.56
2020-12-29;5.2459001541137695;4.614
2020-12-30;5.208600044250488;4.624
2020-12-31;5.190838813781738;4.596
2021-01-01;5.1921000480651855;4.589
2021-01-04;5.19189977645874;4.567
2021-01-05;5.295300006866455;4.587
2021-01-06;5.28410005569458;4.553
2021-01-07;5.312900066375732;4.559
2021-01-08;5.40880012512207;4.677
2021-01-11;5.4121880531311035;4.623
2021-01-12;5.48769998550415;4.75
2021-01-13;5.321400165557861;4.7
2021-01-14;5.297500133514404;4.767
2021-01-15;5.195799827575684;4.707
2021-01-18;5.291299819946289;4.738
2021-01-19;5.2947998046875;4.769
2021-01-20;5.3566999435424805;4.784
2021-01-21;5.290500164031982;4.724
2021-01-22;5.3495001792907715;4.703
2021-01-25;5.4654998779296875;4.775
2021-01-26;5.4654998779296875;4.828
2021-01-27;5.353799819946289;4.862
2021-01-28;5.412600040435791;4.916
2021-01-29;5.437989234924316;4.864
2021-02-01;5.4608001708984375;4.829
2021-02-02;5.430500030517578;4.823
2021-02-03;5.3668999671936035;4.797
2021-02-04;5.3520002365112305;4.794
2021-02-05;5.4257001876831055;4.864
2021-02-08;5.369200229644775;4.849
2021-02-09;5.364299774169922;4.853
2021-02-10;5.376699924468994;4.817
2021-02-11;5.384900093078613;4.781
2021-02-12;5.3653998374938965;4.767
2021-02-15;5.368599891662598;4.747
2021-02-16;5.368000030517578;4.698
2021-02-17;5.3694000244140625;4.776
2021-02-18;5.409800052642822;4.757
2021-02-19;5.42579984664917;4.743
2021-02-22;5.38070011138916;4.679
2021-02-23;5.463399887084961;4.719
2021-02-24;5.439599990844727;4.727
2021-02-25;5.402964115142822;4.727
2021-02-26;5.528025150299072;4.808
2021-03-01;5.597599983215332;4.894
2021-03-02;5.640699863433838;4.934
2021-03-03;5.675099849700928;4.973
2021-03-04;5.617499828338623;4.997
2021-03-05;5.668300151824951;5.05
2021-03-08;5.689499855041504;5.095
2021-03-09;5.874599933624268;5.164
2021-03-10;5.801499843597412;5.113
2021-03-11;5.67110013961792;5.037
2021-03-12;5.534800052642822;4.966
2021-03-15;5.4951558113098145;4.977
2021-03-16;5.614500045776367;5.048
2021-03-17;5.6234002113342285;5.091
2021-03-18;5.583099842071533;5.044
2021-03-19;5.558700084686279;5.047
2021-03-22;5.493563175201416;5.067
2021-03-23;5.505499839782715;5.079
2021-03-24;5.520400047302246;5.16
2021-03-25;5.61959981918335;5.187
2021-03-26;5.648399829864502;5.243
2021-03-29;5.752399921417236;5.286
2021-03-30;5.780799865722656;5.334
2021-03-31;5.771599769592285;5.358
2021-04-01;5.63129997253418;5.262
2021-04-02;5.707399845123291;5.196
2021-04-05;5.710599899291992;5.215
2021-04-06;5.662700176239014;5.167
2021-04-07;5.593200206756592;5.113
2021-04-08;5.612100124359131;5.055
2021-04-09;5.5665998458862305;4.995
2021-04-12;5.679299831390381;5.069
2021-04-13;5.7322001457214355;5.071
2021-04-14;5.716300010681152;5.051
2021-04-15;5.652900218963623;5.049
2021-04-16;5.614999771118164;4.976
2021-04-19;5.5858001708984375;4.981
2021-04-20;5.545300006866455;5.043
2021-04-21;5.56790018081665;5.046
2021-04-22;5.56790018081665;5.067
2021-04-23;5.44320011138916;5.182
2021-04-26;5.477200031280518;5.175
2021-04-27;5.435299873352051;5.25
2021-04-28;5.451000213623047;5.216
2021-04-29;5.341400146484375;5.123
2021-04-30;5.336400032043457;5.18
2021-05-03;5.439700126647949;5.207
2021-05-04;5.4380998611450195;5.226
2021-05-05;5.442599773406982;5.283
2021-05-06;5.352700233459473;5.267
2021-05-07;5.273430824279785;5.197
2021-05-10;5.235499858856201;5.064
2021-05-11;5.2221999168396;5.064
2021-05-12;5.221199989318848;5.072
2021-05-13;5.303100109100342;5.12
2021-05-14;5.307700157165527;5.125
2021-05-17;5.269499778747559;5.059
2021-05-18;5.271500110626221;5.104
2021-05-19;5.259500026702881;5.059
2021-05-20;5.308000087738037;5.112
2021-05-21;5.281300067901611;5.108
2021-05-24;5.361800193786621;5.122
2021-05-25;5.31850004196167;5.179
2021-05-26;5.330699920654297;5.209
2021-05-27;5.310500144958496;5.232
2021-05-28;5.2382001876831055;5.18
2021-05-31;5.23799991607666;5.168
2021-06-01;5.216599941253662;5.089
2021-06-02;5.149700164794922;5.18
2021-06-03;5.07450008392334;5.095
2021-06-04;5.076300144195557;5.161
2021-06-07;5.044600009918213;5.084
2021-06-08;5.045199871063232;5.1
2021-06-09;5.034900188446045;5.183
2021-06-10;5.061500072479248;5.142
2021-06-11;5.054500102996826;5.135
2021-06-14;5.117000102996826;5.187
2021-06-15;5.058599948883057;5.211
2021-06-16;5.043799877166748;5.266
2021-06-17;5.054299831390381;5.306
2021-06-18;5.007400035858154;5.454
2021-06-21;5.0960001945495605;5.532
2021-06-22;5.0131001472473145;5.517
2021-06-23;4.957099914550781;5.475
2021-06-24;4.965199947357178;5.464
2021-06-25;4.912700176239014;5.506
2021-06-28;4.91540002822876;5.449
2021-06-29;4.924799919128418;5.421
2021-06-30;4.955100059509277;5.451
2021-07-01;4.969200134277344;5.418
2021-07-02;5.045102119445801;5.468
2021-07-05;5.059199810028076;5.386
2021-07-06;5.088459014892578;5.416
2021-07-07;5.195300102233887;5.574
2021-07-08;5.231200218200684;5.637
2021-07-09;5.257999897003174;5.639
2021-07-12;5.257900238037109;5.551
2021-07-13;5.172699928283691;5.572
2021-07-14;5.162399768829346;5.676
2021-07-15;5.069900035858154;5.608
2021-07-16;5.110000133514404;5.674
2021-07-19;5.1153998374938965;5.62
2021-07-20;5.250899791717529;5.598
2021-07-21;5.219900131225586;5.69
2021-07-22;5.187300205230713;5.65
2021-07-23;5.1996002197265625;5.667
2021-07-26;5.19789981842041;5.691
2021-07-27;5.1753997802734375;5.72
2021-07-28;5.169099807739258;5.758
2021-07-29;5.114799976348877;5.713
2021-07-30;5.080399990081787;5.588
2021-08-02;5.208700180053711;5.585
2021-08-03;5.174600124359131;5.683
2021-08-04;5.196800231933594;5.659
2021-08-05;5.1682000160217285;5.737
2021-08-06;5.245200157165527;5.781
2021-08-09;5.23199987411499;5.863
2021-08-10;5.231800079345703;5.88
2021-08-11;5.188300132751465;5.833
2021-08-12;5.218200206756592;5.769
2021-08-13;5.252200126647949;5.76
2021-08-16;5.247499942779541;5.725
2021-08-17;5.259699821472168;5.765
2021-08-18;5.294300079345703;5.807
2021-08-19;5.378600120544434;5.79
2021-08-20;5.414100170135498;5.814
2021-08-23;5.379000186920166;5.794
2021-08-24;5.379899978637695;5.802
2021-08-25;5.245800018310547;5.754
2021-08-26;5.210999965667725;5.737
2021-08-27;5.2515997886657715;5.735
2021-08-30;5.2027997970581055;5.651
2021-08-31;5.1828999519348145;5.617
2021-09-01;5.1493000984191895;5.56
2021-09-02;5.184599876403809;5.516
2021-09-03;5.18179988861084;5.527
2021-09-06;5.189799785614014;5.514
2021-09-07;5.169300079345703;5.504
2021-09-08;5.169600009918213;5.584
2021-09-09;5.3206000328063965;5.619
2021-09-10;5.196499824523926;5.659
2021-09-13;5.247000217437744;5.648
2021-09-14;5.213200092315674;5.666
2021-09-15;5.238900184631348;5.679
2021-09-16;5.221700191497803;5.652
2021-09-17;5.256800174713135;5.736
2021-09-20;5.289700031280518;5.774
2021-09-21;5.323200225830078;5.816
2021-09-22;5.268899917602539;5.792
2021-09-23;5.287700176239014;5.826
2021-09-24;5.3018999099731445;5.821
2021-09-27;5.336999893188477;5.886
2021-09-28;5.390399932861328;5.908
2021-09-29;5.427599906921387;5.951
2021-09-30;5.414299964904785;6.005
2021-10-01;5.441699981689453;5.983
2021-10-04;5.3678998947143555;5.906
2021-10-05;5.453199863433838;5.921
2021-10-06;5.475500106811523;5.948
2021-10-07;5.4918999671936035;5.919
2021-10-08;5.517000198364258;5.903
2021-10-11;5.506899833679199;5.922
2021-10-12;5.535999774932861;5.917
2021-10-13;5.531499862670898;5.924
2021-10-14;5.512499809265137;5.86
2021-10-15;5.512199878692627;5.864
2021-10-18;5.458399772644043;5.867
2021-10-19;5.511300086975098;5.872
2021-10-20;5.5833001136779785;5.834
2021-10-21;5.59630012512207;5.818
2021-10-22;5.657800197601318;5.928
2021-10-25;5.649199962615967;5.906
2021-10-26;5.5543999671936035;5.935
2021-10-27;5.564799785614014;5.935
2021-10-28;5.534999847412109;5.919
2021-10-29;5.644899845123291;5.894
2021-11-01;5.633699893951416;5.943
2021-11-02;5.678899765014648;5.937
2021-11-03;5.678599834442139;5.974
2021-11-04;5.5524001121521;5.972
2021-11-05;5.6016998291015625;6.018
2021-11-08;5.541100025177002;5.978
2021-11-09;5.543099880218506;5.951
2021-11-10;5.479100227355957;5.923
2021-11-11;5.4899001121521;6.024
2021-11-12;5.3979997634887695;6.009
2021-11-15;5.457600116729736;6.103
2021-11-16;5.456299781799316;6.085
2021-11-17;5.502200126647949;6.169
2021-11-18;5.52869987487793;6.29
2021-11-19;5.556399822235107;6.342
2021-11-22;5.611599922180176;6.339
2021-11-23;5.585599899291992;6.396
2021-11-24;5.570400238037109;6.547
2021-11-25;5.605199813842773;6.459
2021-11-26;5.565100193023682;6.366
2021-11-29;5.607800006866455;6.485
2021-11-30;5.6006999015808105;6.585
2021-12-01;5.620871067047119;6.558
2021-12-02;5.6915669441223145;6.583
2021-12-03;5.643321990966797;6.604
2021-12-06;5.65009880065918;6.508
2021-12-07;5.688000202178955;6.551
2021-12-08;5.611800193786621;6.51
2021-12-09;5.531599998474121;6.477
2021-12-10;5.571100234985352;6.436
2021-12-13;5.60866117477417;6.462
2021-12-14;5.679699897766113;6.55
2021-12-15;5.680600166320801;6.624
2021-12-16;5.6793999671936035;6.577
2021-12-17;5.687399864196777;6.614
2021-12-20;5.693059921264648;6.682
2021-12-21;5.741300106048584;6.508
