Date,BRL,ZAR,ARS,CLP,COP,PEN,AUD,NZD
2012-04-11,1.8324999809265137,7.9847002029418945,4.375199794769287,488.6499938964844,1787.0,2.6559998989105225,0.9771400094032288,1.2280000448226929
2012-04-12,1.8345999717712402,7.978000164031982,4.385200023651123,486.6499938964844,1787.0,2.6630001068115234,0.9689900279045105,1.2197999954223633
2012-04-13,1.826200008392334,7.868500232696533,4.3907999992370605,481.79998779296875,1772.0,2.6630001068115234,0.9579499959945679,1.2029000520706177
2012-04-16,1.837399959564209,7.9446001052856445,4.370800018310547,484.45001220703125,1773.0,2.6164000034332275,0.9667699933052063,1.215399980545044
2012-04-17,1.8457000255584717,7.938700199127197,4.3902997970581055,487.29998779296875,1769.0,2.6559998989105225,0.9658100008964539,1.2201000452041626
2012-04-18,1.8583999872207642,7.796999931335449,4.387400150299072,484.25,1773.0,2.6559998989105225,0.9609100222587585,1.2165000438690186
2012-04-19,1.8776999711990356,7.836400032043457,4.392099857330322,487.75,1773.0,2.6549999713897705,0.9641100168228149,1.2237999439239502
2012-04-20,1.8795000314712524,7.844299793243408,4.392899990081787,487.95001220703125,1768.5,2.6530001163482666,0.9665200114250183,1.2272000312805176
2012-04-23,1.8717999458312988,7.8017802238464355,4.406099796295166,485.6000061035156,1768.0,2.5862998962402344,0.9630200266838074,1.2214000225067139
2012-04-24,1.8797999620437622,7.839600086212158,4.4004998207092285,487.8500061035156,1769.0,2.6510000228881836,0.9698399901390076,1.230299949645996
2012-04-25,1.8792999982833862,7.787099838256836,4.403600215911865,487.8999938964844,1759.0,2.6500000953674316,0.9676799774169922,1.2285000085830688
2012-04-26,1.8788000345230103,7.736800193786621,4.401800155639648,485.5,1726.800048828125,2.6489999294281006,0.9650599956512451,1.226199984550476
2012-04-27,1.8838000297546387,7.774199962615967,4.40910005569458,484.04998779296875,1758.0,2.5927000045776367,0.9646000266075134,1.2294000387191772
2012-04-30,1.8860000371932983,7.744500160217285,4.414999961853027,483.79998779296875,1762.0,2.5766000747680664,0.9563599824905396,1.2142000198364258
2012-05-01,1.9057999849319458,7.764999866485596,4.409299850463867,484.6000061035156,1760.0,2.638000011444092,0.9595100283622742,1.222000002861023
2012-05-02,1.9063999652862549,7.7291998863220215,4.409299850463867,484.6000061035156,1759.0,2.638000011444092,0.9674000144004822,1.2265000343322754
2012-05-03,1.9221999645233154,7.730500221252441,4.419000148773193,483.5,1754.0,2.634999990463257,0.9701399803161621,1.2395000457763672
2012-05-04,1.9098000526428223,7.7256999015808105,4.419400215148926,482.1000061035156,1758.0,2.634999990463257,0.9739000201225281,1.2483999729156494
2012-05-07,1.926900029182434,7.881100177764893,4.4156999588012695,483.0,1759.0,2.5885000228881836,0.9877499938011169,1.2615000009536743
2012-05-08,1.9187999963760376,7.798999786376953,4.429900169372559,482.1499938964844,1715.5,2.63700008392334,0.9788900017738342,1.25409996509552
2012-05-09,1.9378999471664429,7.892000198364258,4.430200099945068,484.79998779296875,1775.0,2.5785999298095703,0.9898099899291992,1.2725000381469727
2012-05-10,1.969499945640564,7.991499900817871,4.434000015258789,488.45001220703125,1764.0,2.6459999084472656,0.9945700168609619,1.2752000093460083
2012-05-11,1.9520000219345093,8.028200149536133,4.435100078582764,486.5,1763.0,2.6470000743865967,0.9940099716186523,1.2752000093460083
2012-05-14,1.9651999473571777,8.104999542236328,4.434000015258789,487.0,1771.0,2.5952999591827393,0.9975399971008301,1.2798000574111938
2012-05-15,1.9925999641418457,8.195500373840332,4.433899879455566,493.75,1777.0,2.6559998989105225,1.0025999546051025,1.2862000465393066
2012-05-16,1.999899983406067,8.327799797058105,4.440899848937988,501.5,1796.0,2.6679999828338623,1.0053999423980713,1.2992000579833984
2012-05-17,1.999400019645691,8.306500434875488,4.443299770355225,500.25,1754.800048828125,2.6649999618530273,1.0068999528884888,1.3049999475479126
2012-05-18,2.007699966430664,8.364100456237793,4.447700023651123,506.5,1816.0,2.6112000942230225,1.010599970817566,1.308500051498413
2012-05-21,2.0220000743865967,8.322999954223633,4.457799911499023,504.6000061035156,1776.199951171875,2.5871999263763428,1.0163999795913696,1.3193000555038452
2012-05-22,2.0322999954223633,8.218700408935547,4.4593000411987305,504.6000061035156,1801.9000244140625,2.5954999923706055,1.0082999467849731,1.3039000034332275
2012-05-23,2.0873000621795654,8.338899612426758,4.463399887084961,507.0,1844.0,2.625200033187866,1.023300051689148,1.3288999795913696
2012-05-24,2.027100086212158,8.392499923706055,4.466400146484375,507.0,1810.9000244140625,2.6285998821258545,1.027899980545044,1.3344999551773071
2012-05-25,2.027400016784668,8.35990047454834,4.463500022888184,508.8999938964844,1809.699951171875,2.640899896621704,1.0240999460220337,1.3258999586105347
2012-05-28,1.9846999645233154,8.356900215148926,4.445499897003174,508.5,1798.699951171875,2.6470999717712402,1.018399953842163,1.317199945449829
2012-05-29,1.9818999767303467,8.339099884033203,4.423699855804443,512.5,1789.699951171875,2.642199993133545,1.0182000398635864,1.317199945449829
2012-05-30,1.9919999837875366,8.303400039672852,4.466899871826172,511.0,1783.0,2.646899938583374,1.0176000595092773,1.312999963760376
2012-05-31,2.014899969100952,8.532500267028809,4.46560001373291,518.1500244140625,1791.4000244140625,2.6494998931884766,1.030400037765503,1.3300000429153442
2012-06-01,2.0253000259399414,8.499300003051758,4.465099811553955,517.9000244140625,1771.9000244140625,2.6505000591278076,1.0286999940872192,1.3270000219345093
2012-06-04,2.038800001144409,8.5871000289917,4.3780999183654785,518.0,1781.699951171875,2.6196999549865723,1.0369000434875488,1.3309999704360962
2012-06-05,2.0529000759124756,8.476300239562988,4.4704999923706055,514.2999877929688,1774.9000244140625,2.6301000118255615,1.0257999897003174,1.3173999786376953
2012-06-06,2.0215001106262207,8.414799690246582,4.470600128173828,511.54998779296875,1741.199951171875,2.6394999027252197,1.0228999853134155,1.317199945449829
